,Z,D,FTAScore,NCAScore,NVCAFlag,DMF,Sex,White,SexWhite,Age,PendingChargeAtTimeOfOffense,NCorNonViolentMisdemeanorCharge,ViolentMisdemeanorCharge,ViolentFelonyCharge,NonViolentFelonyCharge,PriorMisdemeanorConviction,PriorFelonyConviction,PriorViolentConviction,PriorSentenceToIncarceration,PriorFTAInPastTwoYears,PriorFTAOlderThanTwoYears,Staff_ReleaseRecommendation,Y_NCA,Y_NVCA,Y_FTA,Hearing Date
1054,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,126
1055,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,126
1056,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,125
1057,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,126
1058,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,125
1059,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,136
1060,1.0,2.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,128
1061,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,132
1062,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,55.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,128
1063,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,48.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,127
1064,1.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,52.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,127
1065,1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,127
1066,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,127
1067,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,127
1068,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,127
1069,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,61.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,129
1070,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,128
1071,0.0,2.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,128
1072,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,128
1073,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,129
1074,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,35.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,132
1075,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,130
1076,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,58.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,132
1077,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,130
1078,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,130
1079,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,130
1080,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,130
1081,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,130
1082,1.0,2.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,129
1083,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,130
1084,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,129
1085,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,130
1086,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,130
1087,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,130
1088,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,150
1089,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,131
1090,0.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,40.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,154
1091,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,131
1092,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,131
1093,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,131
1094,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,132
1095,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,132
1096,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,132
1097,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,132
1098,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,132
1099,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,35.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,133
1100,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,37.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,133
1101,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,133
1102,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,134
1103,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,134
1104,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,135
1105,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,135
1106,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,65.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,137
1107,0.0,0.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,1.0,135
1108,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,135
1109,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,135
1110,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,135
1111,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,135
1112,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,58.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,135
1113,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,29.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,138
1114,1.0,0.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,136
1115,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,136
1116,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,136
1117,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,137
1118,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,56.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,137
1119,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,136
1120,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,153
1121,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,137
1122,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,137
1123,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,137
1124,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,137
1125,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,138
1126,1.0,2.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,139
1127,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,138
1128,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,62.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,137
1129,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,138
1130,1.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,140
1131,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,138
1132,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,36.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,139
1133,1.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,29.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,138
1134,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,139
1135,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,140
1136,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,140
1137,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,140
1138,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,140
1139,1.0,0.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,55.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,139
1140,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,140
1141,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,139
1142,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,143
1143,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,29.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,140
1144,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,139
1145,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,31.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,140
1146,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,210
1147,1.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,141
1148,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,141
1149,1.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,141
1150,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,141
1151,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,142
1152,1.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,33.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,141
1153,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,142
1154,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,142
1155,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,142
1156,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,196
1157,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,43.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,143
1158,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,143
1159,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,143
1160,0.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,23.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,163
1161,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,142
1162,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,146
1163,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,47.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,145
1164,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,43.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,145
1165,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,145
1166,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,145
1167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,144
1168,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,145
1169,1.0,0.0,6.0,5.0,0.0,1.0,1.0,1.0,1.0,45.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,145
1170,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,144
1171,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,144
1172,0.0,1.0,6.0,4.0,0.0,1.0,1.0,1.0,1.0,37.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,145
1173,0.0,0.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,145
1174,1.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,146
1175,1.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,44.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,146
1176,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,147
1177,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,36.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,146
1178,1.0,0.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,164
1179,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,147
1180,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,189
1181,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,148
1182,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,44.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,148
1183,0.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,148
